shelter_id,owner_email,name,email,phone,zipcode,address,address_detail,opening_hours,volunteer_info,description,url,created_at,modified_at
195,user00769@test.com,서 희망 보호소,user00769@test.com,062-2884-6835,61937,광주광역시 서구 언주 149,12층 151호,"평일 09:00-18:00, 주말 10:00-17:00","사전 예약 필수, 주말 봉사 가능",광주에 위치한 서 희망 보호소입니다. 현재 104여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter0195,2025-12-04 03:07:09,2025-12-04 03:07:09
196,user00775@test.com,강동 행복 동물쉼터,user00775@test.com,02-2496-5599,05288,서울특별시 강동구 가락 33,14층 289호,연중무휴 08:00-20:00,"사전 연락 후 방문, 개인/단체 모두 환영",강동 행복 동물쉼터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 78여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter0196,2025-12-04 03:07:09,2025-12-04 03:07:09
197,user00776@test.com,해운대 천사 애견보호센터,user00776@test.com,051-7989-2319,48094,부산광역시 해운대구 선릉 166,9층 347호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",해운대 천사 애견보호센터은 부산에서 운영하는 비영리 동물보호시설입니다. 매년 146여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter197.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
198,user00777@test.com,서울강남 아침 애견보호센터,user00777@test.com,02-7653-4750,06234,서울특별시 강남구 잠실 88,17층 965호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",10년 전통의 서울강남 아침 애견보호센터입니다. 서울에서 가장 오래된 보호소로 현재 110마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter0198.com,2025-12-04 03:07:09,2025-12-04 03:07:09
199,user00786@test.com,연수 꿈 보호소,user00786@test.com,032-3585-8231,21990,인천광역시 연수구 가락 26,18층 231호,"평일 09:00-17:00, 토요일 10:00-15:00","자원봉사 상시 모집, 예약 필수",인천 소재 연수 꿈 보호소입니다. 넓은 운동장과 쾌적한 환경에서 77여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter0199,2025-12-04 03:07:09,2025-12-04 03:07:09
200,user00787@test.com,연수 아침 동물쉼터,user00787@test.com,032-4950-9860,21990,인천광역시 연수구 서초중앙 23,15층 651호,"평일 09:00-18:00, 주말 10:00-17:00","주중/주말 봉사 가능, 학생 봉사활동 가능",인천 소재 연수 아침 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 28여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
201,user00788@test.com,기쁨 동물병원,user00788@test.com,031-1602-4053,13487,경기도 성남시 서초대 122,10층 741호,매일 09:00-19:00,"주말 봉사 가능, 단체 봉사 환영",경기도에 위치한 기쁨 동물병원입니다. 현재 116여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter0201,2025-12-04 03:07:09,2025-12-04 03:07:09
202,user00793@test.com,소망 보호소,user00793@test.com,02-4445-8388,05288,서울특별시 강동구 석촌호수 184,3층 406호,화-일 09:00-18:00 (월요일 휴무),"사전 예약 필수, 주말 봉사 가능",서울 소재 소망 보호소입니다. 넓은 운동장과 쾌적한 환경에서 63여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter202.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
203,user00798@test.com,천사 애견보호센터,user00798@test.com,02-6471-6033,06590,서울특별시 서초구 논현 24,6층 811호,화-일 09:00-18:00 (월요일 휴무),"주중/주말 봉사 가능, 학생 봉사활동 가능",서울에 위치한 천사 애견보호센터입니다. 현재 96여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://shelter0203.com,2025-12-04 03:07:09,2025-12-04 03:07:09
204,user00802@test.com,남동 무지개 보호소,user00802@test.com,032-6715-7108,21556,인천광역시 남동구 테헤란 85,8층 445호,평일 10:00-17:00,학생 봉사활동 확인서 발급 가능,인천 남동의 남동 무지개 보호소입니다. 22년간 운영하며 75여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter0204.com,2025-12-04 03:07:09,2025-12-04 03:07:09
205,user00803@test.com,무지개 반려동물센터,user00803@test.com,031-4914-2004,13487,경기도 성남시 석촌호수 8,3층 395호,평일 10:00-17:00,"주중/주말 봉사 가능, 학생 봉사활동 가능",13년 전통의 무지개 반려동물센터입니다. 경기도에서 가장 오래된 보호소로 현재 26마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter0205.com,2025-12-04 03:07:09,2025-12-04 03:07:09
206,user00807@test.com,행복 동물병원,user00807@test.com,062-4001-6294,61937,광주광역시 서구 영동대 38,12층 774호,연중무휴 08:00-20:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",행복 동물병원은 광주에서 운영하는 비영리 동물보호시설입니다. 매년 92여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://blog.naver.com/shelter0206,2025-12-04 03:07:09,2025-12-04 03:07:09
207,user00817@test.com,인천남동 사계절 보호소,user00817@test.com,032-2566-1770,21556,인천광역시 남동구 잠실 86,2층 837호,월-토 09:00-18:00 (일요일 휴무),"평일 봉사 가능, 1일 체험 가능",인천에 위치한 인천남동 사계절 보호소입니다. 현재 56여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
208,user00820@test.com,대구수성 온누리 동물병원,user00820@test.com,053-6403-2237,42061,대구광역시 수성구 논현 37,5층 831호,평일 10:00-17:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",대구 소재 대구수성 온누리 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 135여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
209,user00822@test.com,경기도용인 나눔 동물쉼터,user00822@test.com,031-5315-7201,16827,경기도 용인시 봉은사 98,16층 287호,연중무휴 08:00-20:00,"주중/주말 봉사 가능, 학생 봉사활동 가능",경기도 소재 경기도용인 나눔 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 106여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter0209,2025-12-04 03:07:09,2025-12-04 03:07:09
210,user00826@test.com,인천남동 가을 동물병원,user00826@test.com,032-8779-3669,21556,인천광역시 남동구 개포 95,3층 428호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",인천 소재 인천남동 가을 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 93여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
211,user00831@test.com,겨울 동물병원,user00831@test.com,053-5138-3131,42061,대구광역시 수성구 도산대 158,13층 790호,월-토 09:00-18:00 (일요일 휴무),"평일 봉사 가능, 1일 체험 가능",겨울 동물병원은 대구에서 운영하는 비영리 동물보호시설입니다. 매년 62여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter0211,2025-12-04 03:07:09,2025-12-04 03:07:09
212,user00832@test.com,해운대 따뜻한 동물쉼터,user00832@test.com,051-2309-3004,48094,부산광역시 해운대구 영동대 118,2층 113호,연중무휴 08:00-20:00,"주중/주말 봉사 가능, 학생 봉사활동 가능",해운대 따뜻한 동물쉼터은 부산에서 운영하는 비영리 동물보호시설입니다. 매년 89여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter0212,2025-12-04 03:07:09,2025-12-04 03:07:09
213,user00843@test.com,성남 봄날 동물쉼터,user00843@test.com,031-4065-1451,13487,경기도 성남시 봉은사 79,14층 326호,매일 09:00-19:00,학생 봉사활동 확인서 발급 가능,경기도에 위치한 성남 봄날 동물쉼터입니다. 현재 53여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter213.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
214,user00844@test.com,경기도고양 행복 동물병원,user00844@test.com,031-9214-2368,10401,경기도 고양시 선릉 28,11층 997호,화-일 09:00-18:00 (월요일 휴무),학생 봉사활동 확인서 발급 가능,경기도 고양의 경기도고양 행복 동물병원입니다. 7년간 운영하며 58여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter0214,2025-12-04 03:07:09,2025-12-04 03:07:09
215,user00845@test.com,인천연수 사랑 애견보호센터,user00845@test.com,032-8933-7384,21990,인천광역시 연수구 반포대 157,8층 513호,매일 09:00-19:00,"주말 봉사 가능, 단체 봉사 환영",16년 전통의 인천연수 사랑 애견보호센터입니다. 인천에서 가장 오래된 보호소로 현재 60마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
216,user00849@test.com,아침 동물쉼터,user00849@test.com,02-5700-7280,05288,서울특별시 강동구 테헤란 79,6층 924호,매일 09:00-19:00,"사전 연락 후 방문, 개인/단체 모두 환영",14년 전통의 아침 동물쉼터입니다. 서울에서 가장 오래된 보호소로 현재 94마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
217,user00854@test.com,용인 별빛 반려동물센터,user00854@test.com,031-1897-2941,16827,경기도 용인시 논현 91,12층 811호,월-토 09:00-18:00 (일요일 휴무),"사전 연락 후 방문, 개인/단체 모두 환영",경기도 용인의 용인 별빛 반려동물센터입니다. 4년간 운영하며 85여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter0217,2025-12-04 03:07:09,2025-12-04 03:07:09
218,user00855@test.com,성남 따뜻한 반려동물센터,user00855@test.com,031-5436-3201,13487,경기도 성남시 서초대 167,8층 267호,매일 09:00-19:00,"주중/주말 봉사 가능, 학생 봉사활동 가능",성남 따뜻한 반려동물센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 129여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
219,user00856@test.com,서울강남 겨울 동물쉼터,user00856@test.com,02-7834-4225,06234,서울특별시 강남구 봉은사 172,12층 488호,연중무휴 08:00-20:00,"주말 봉사 가능, 단체 봉사 환영",서울에 위치한 서울강남 겨울 동물쉼터입니다. 현재 47여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter0219,2025-12-04 03:07:09,2025-12-04 03:07:09
220,user00861@test.com,연수 온누리 애견보호센터,user00861@test.com,032-2136-9207,21990,인천광역시 연수구 서초대 105,17층 662호,월-토 09:00-18:00 (일요일 휴무),"사전 예약 필수, 주말 봉사 가능",인천 연수의 연수 온누리 애견보호센터입니다. 22년간 운영하며 106여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter0220,2025-12-04 03:07:09,2025-12-04 03:07:09
221,user00862@test.com,서울송파 소망 보호소,user00862@test.com,02-6365-8619,05855,서울특별시 송파구 오금 71,9층 802호,화-일 09:00-18:00 (월요일 휴무),"사전 예약 필수, 주말 봉사 가능",서울송파 소망 보호소은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 55여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter221.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
222,user00870@test.com,서 저녁 애견보호센터,user00870@test.com,062-6758-6269,61937,광주광역시 서구 서초대 73,15층 921호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,광주 서의 서 저녁 애견보호센터입니다. 6년간 운영하며 112여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter0222,2025-12-04 03:07:09,2025-12-04 03:07:09
223,user00877@test.com,송파 무지개 보호소,user00877@test.com,02-3764-8649,05855,서울특별시 송파구 가락 48,19층 831호,"평일 09:00-17:00, 토요일 10:00-15:00","자원봉사 상시 모집, 예약 필수",서울 소재 송파 무지개 보호소입니다. 넓은 운동장과 쾌적한 환경에서 134여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter0223.com,2025-12-04 03:07:09,2025-12-04 03:07:09
224,user00879@test.com,햇살 동물쉼터,user00879@test.com,062-6430-7142,61937,광주광역시 서구 압구정 174,12층 343호,매일 09:00-19:00,"사전 예약 필수, 주말 봉사 가능",21년 전통의 햇살 동물쉼터입니다. 광주에서 가장 오래된 보호소로 현재 38마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter0224,2025-12-04 03:07:09,2025-12-04 03:07:09
225,user00881@test.com,경기도성남 저녁 반려동물센터,user00881@test.com,031-6723-5130,13487,경기도 성남시 강남대 14,1층 770호,화-일 09:00-18:00 (월요일 휴무),"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도성남 저녁 반려동물센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 102여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://blog.naver.com/shelter0225,2025-12-04 03:07:09,2025-12-04 03:07:09
226,user00882@test.com,송파 햇살 보호소,user00882@test.com,02-9531-8594,05855,서울특별시 송파구 삼성 179,20층 530호,"평일 08:30-18:30, 주말 09:00-18:00","평일 봉사 가능, 1일 체험 가능",송파 햇살 보호소은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 144여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
